Hydro_Res_1,Hydro_RoR_1,PV_1_0,Wind_1_0,Wind_1_1,Wind_1_2,Hydro_Res_2,Hydro_RoR_2,PV_2_0,Wind_2_0,Wind_2_1,Wind_2_2,Hydro_Res_3,Hydro_RoR_3,PV_3_0,Wind_3_0,Wind_3_1,Wind_3_2,PV_4_0,Wind_4_0,Wind_4_1,Wind_4_2
0.418816961,0.498879897,0.662680193,0.239387919,0.272403199,0.392212326,0.314386199,0.111446031,0.444616909,0.427635874,0.333622989,0.452525396,0.187549039,0.42832305,0.593462869,0.093316148,0.082382182,0.118344566,0.497063982,0.198163618,0.147451891,0.11797605
0.418816961,0.498879897,0.181776153,0.278519562,0.308408522,0.4253887,0.314386199,0.111446031,0.043105415,0.467758006,0.393665056,0.420526904,0.187549039,0.42832305,0.122892455,0.105494486,0.096000733,0.149226132,0.058672481,0.193699599,0.191721448,0.157003669
0.418816961,0.498879897,0,0.497702244,0.484574941,0.578832006,0.314386199,0.111446031,0,0.550021833,0.523678061,0.424146054,0.187549039,0.42832305,0,0.15402762,0.148121415,0.234389431,0,0.249036947,0.282043803,0.275683039
0.418816961,0.498879897,0,0.641884571,0.566517946,0.581585445,0.314386199,0.111446031,0,0.594439358,0.593871334,0.413154397,0.187549039,0.42832305,0,0.180841875,0.190571621,0.295964668,0,0.287820205,0.341520684,0.419978516
0.418816961,0.498879897,0,0.705784098,0.602684464,0.552990126,0.314386199,0.111446031,0,0.631528144,0.65036772,0.412979081,0.187549039,0.42832305,0,0.203899426,0.229445106,0.322043702,0,0.323405967,0.355031202,0.401079259
0.418816961,0.498879897,0,0.732437591,0.610484314,0.542827045,0.314386199,0.111446031,0,0.678713483,0.676199416,0.379650835,0.187549039,0.42832305,0,0.226002467,0.268070499,0.327784297,0,0.317904322,0.341952064,0.331555935
0.418816961,0.498879897,0,0.738624999,0.606725792,0.555349045,0.314386199,0.111446031,0,0.729932367,0.688364577,0.340820171,0.187549039,0.42832305,0,0.241050914,0.304900562,0.353051311,0,0.306557442,0.329016441,0.301701411
0.418816961,0.498879897,0,0.741687025,0.603418622,0.554537508,0.314386199,0.111446031,0,0.764770201,0.718165542,0.39700694,0.187549039,0.42832305,0,0.260604509,0.336985856,0.382498747,0,0.277972504,0.308872287,0.293702331
0.418816961,0.498879897,0,0.739254824,0.60254595,0.551285888,0.314386199,0.111446031,0,0.774515288,0.725448844,0.481338439,0.187549039,0.42832305,0,0.307408412,0.370679811,0.395448124,0,0.24234931,0.278876144,0.283931511
0.418816961,0.498879897,0,0.730473498,0.589235849,0.53978811,0.314386199,0.111446031,0,0.769268277,0.724449737,0.485647179,0.187549039,0.42832305,0,0.364657424,0.404588224,0.418118528,0,0.21271597,0.254404954,0.270687882
0.418816961,0.498879897,0,0.721994804,0.575859956,0.521576828,0.314386199,0.111446031,0,0.760383343,0.72117592,0.443656044,0.187549039,0.42832305,0,0.423352016,0.43125464,0.401336186,0,0.188006268,0.219864737,0.256701073
0.418816961,0.498879897,0,0.702615055,0.552090437,0.507264524,0.314386199,0.111446031,0,0.751799567,0.711648106,0.445509812,0.187549039,0.42832305,0,0.475932716,0.45447146,0.419020599,0,0.178937563,0.200747423,0.236024413
0.418816961,0.498879897,0,0.68123101,0.521508365,0.476554073,0.314386199,0.111446031,0,0.743980813,0.696090493,0.480867346,0.187549039,0.42832305,0,0.522714339,0.477685667,0.441735158,0,0.174743237,0.193459354,0.218842096
0.418816961,0.498879897,0.011722762,0.662718487,0.505386708,0.449244043,0.314386199,0.111446031,0.08941848,0.72765743,0.672263485,0.454785462,0.187549039,0.42832305,0.022368501,0.557907607,0.498051518,0.481014066,0.054857568,0.176902625,0.191995203,0.205110714
0.418816961,0.498879897,0.277164127,0.663389717,0.493483893,0.433420925,0.314386199,0.111446031,0.594851497,0.683419792,0.599943623,0.381658024,0.187549039,0.42832305,0.358835231,0.586043662,0.516191612,0.490379637,0.518775783,0.175425563,0.193053288,0.205685795
0.418816961,0.498879897,0.752419417,0.473936019,0.30396194,0.177824277,0.314386199,0.111446031,0.924274308,0.543055507,0.399918552,0.203384289,0.187549039,0.42832305,0.771237811,0.509408049,0.424497848,0.395934326,0.859209943,0.14795612,0.108724752,0.083537022
0.418816961,0.498879897,0.89324235,0.203291356,0.129508301,0.090400259,0.314386199,0.111446031,0.968734674,0.399753137,0.254653737,0.102838068,0.187549039,0.42832305,0.874844929,0.381792851,0.265419025,0.234174537,0.908957546,0.125895169,0.064685056,0.074523367
0.418816961,0.498879897,0.889927085,0.173282932,0.102653875,0.05385072,0.314386199,0.111446031,0.962443055,0.313324387,0.17560054,0.064508824,0.187549039,0.42832305,0.894869818,0.327456809,0.212616899,0.186327336,0.888729436,0.171785444,0.12581964,0.135145793
0.418816961,0.498879897,0.867742827,0.164517031,0.093661716,0.048768945,0.314386199,0.111446031,0.93731557,0.238688383,0.132425027,0.048901679,0.187549039,0.42832305,0.877746065,0.297030429,0.185285651,0.155293891,0.89066309,0.213235191,0.164407859,0.168387266
0.418816961,0.498879897,0.856667845,0.162954279,0.09448559,0.050988995,0.314386199,0.111446031,0.92520551,0.177174425,0.092083903,0.034592942,0.187549039,0.42832305,0.863180936,0.280681153,0.16996027,0.133871033,0.880163438,0.270643856,0.217051404,0.208493671
0.418816961,0.498879897,0.85618113,0.167021929,0.102406683,0.06458742,0.314386199,0.111446031,0.928449046,0.121373438,0.064990191,0.038799345,0.187549039,0.42832305,0.857228017,0.256035388,0.158902204,0.119795862,0.87603851,0.306896301,0.262317309,0.286161221
0.418816961,0.498879897,0.865273884,0.175811258,0.121395326,0.078670228,0.314386199,0.111446031,0.939754262,0.083015382,0.044387431,0.041742506,0.187549039,0.42832305,0.850894708,0.234372896,0.152899063,0.112453615,0.888020489,0.334092834,0.300844817,0.356132229
0.418816961,0.498879897,0.865870017,0.196098004,0.145982838,0.10782306,0.314386199,0.111446031,0.937072173,0.056698504,0.034934626,0.061706168,0.187549039,0.42832305,0.832258839,0.220233999,0.15365378,0.108315616,0.884233868,0.34116261,0.339204512,0.421789764
0.418816961,0.498879897,0.825782801,0.228251299,0.179838926,0.136991649,0.314386199,0.111446031,0.872197234,0.04480252,0.031092837,0.060506291,0.187549039,0.42832305,0.774923548,0.220951834,0.1626922,0.109917264,0.82801622,0.348461286,0.3660662,0.475558029
0.418816961,0.498879897,0.627185123,0.277175741,0.224547543,0.167281433,0.314386199,0.111446031,0.497244658,0.041571852,0.038635486,0.077941132,0.187549039,0.42832305,0.542524882,0.242213033,0.191321308,0.1319687,0.507348672,0.364958015,0.406454823,0.526069725
0.418816961,0.498879897,0.166899417,0.334277263,0.28679575,0.231371011,0.314386199,0.111446031,0.053401987,0.06572014,0.076775833,0.117966021,0.187549039,0.42832305,0.113324049,0.282581828,0.242921704,0.187420085,0.062592837,0.371096972,0.432799031,0.498979722
0.418816961,0.498879897,0,0.551398918,0.464897332,0.36031811,0.314386199,0.111446031,0,0.139124365,0.172730454,0.194107674,0.187549039,0.42832305,0,0.460017904,0.42269902,0.36946943,0,0.457594584,0.534438298,0.558102846
0.418816961,0.498879897,0,0.69169286,0.570800692,0.421464833,0.314386199,0.111446031,0,0.229816937,0.278450664,0.192917325,0.187549039,0.42832305,0,0.579757606,0.551202473,0.52529386,0,0.483615554,0.553167623,0.588503437
0.418816961,0.498879897,0,0.744646092,0.614632073,0.414195974,0.314386199,0.111446031,0,0.321102712,0.400441922,0.135016098,0.187549039,0.42832305,0,0.627116327,0.603500029,0.578333703,0,0.501781471,0.582469487,0.625652457
0.418816961,0.498879897,0,0.760504777,0.646062105,0.396458472,0.314386199,0.111446031,0,0.405934406,0.497225043,0.123676572,0.187549039,0.42832305,0,0.629592412,0.606406013,0.573923947,0,0.50314016,0.59434022,0.637259814
0.418816961,0.498879897,0,0.760821305,0.655137472,0.369163525,0.314386199,0.111446031,0,0.470901898,0.553615223,0.136712004,0.187549039,0.42832305,0,0.614207114,0.585407483,0.531505565,0,0.503207557,0.605055283,0.648187602
0.418816961,0.498879897,0,0.760919018,0.653638602,0.346663447,0.314386199,0.111446031,0,0.511366282,0.582338922,0.161034387,0.187549039,0.42832305,0,0.599033144,0.56084363,0.482745556,0,0.495844674,0.607440472,0.665106021
0.699962376,0.731264907,0,0.697195477,0.429916781,0.08669969,0.467973591,0.172864489,0,0.197616803,0.109521279,0.039867031,0.249617328,0.500137741,0,0.525421482,0.489128925,0.361076542,0,0.439119096,0.47784029,0.496944737
0.699962376,0.731264907,0,0.674755401,0.416452872,0.080378088,0.467973591,0.172864489,0,0.179588465,0.107172327,0.046680095,0.249617328,0.500137741,0,0.497647594,0.473109405,0.357173743,0,0.416829333,0.450908223,0.510162476
0.699962376,0.731264907,0,0.645680932,0.393188614,0.074925589,0.467973591,0.172864489,0,0.162486849,0.098266649,0.043964479,0.249617328,0.500137741,0,0.486393777,0.455540477,0.348354329,0,0.400509053,0.432599059,0.504036171
0.699962376,0.731264907,0,0.607338482,0.357006624,0.068079437,0.467973591,0.172864489,0,0.152326053,0.090719492,0.043792184,0.249617328,0.500137741,0,0.474003446,0.441493368,0.339213877,0,0.389096858,0.420119599,0.507057746
0.699962376,0.731264907,0,0.558707099,0.33436514,0.061241468,0.467973591,0.172864489,0,0.149808729,0.087823494,0.046620413,0.249617328,0.500137741,0,0.462384572,0.431179231,0.322244728,0,0.383375833,0.419396694,0.49976946
0.699962376,0.731264907,0,0.489182917,0.314585051,0.05430489,0.467973591,0.172864489,0,0.151965418,0.090032583,0.044209175,0.249617328,0.500137741,0,0.457497083,0.423739606,0.304516442,0,0.380084462,0.412748515,0.475911244
0.699962376,0.731264907,0,0.414629419,0.296256444,0.050077031,0.467973591,0.172864489,0.021477847,0.155006889,0.098437719,0.051346625,0.249617328,0.500137741,0,0.455364444,0.421976064,0.304559924,0.040871404,0.374582766,0.394080297,0.457770503
0.699962376,0.731264907,0.013518109,0.34430582,0.265872971,0.044352114,0.467973591,0.172864489,0.266210891,0.15504524,0.099585521,0.05635656,0.249617328,0.500137741,0.068423536,0.449487785,0.424792146,0.302660751,0.306731559,0.369643771,0.364216636,0.433650566
0.699962376,0.731264907,0.044585389,0.293002265,0.23191452,0.039325324,0.467973591,0.172864489,0.476874772,0.122211436,0.079406793,0.049475156,0.249617328,0.500137741,0.140599679,0.430294445,0.418228383,0.303872314,0.501730654,0.32378864,0.310772231,0.311327574
0.699962376,0.731264907,0.082786142,0.242875877,0.195385403,0.019084227,0.467973591,0.172864489,0.507727613,0.070772444,0.053983459,0.028610359,0.249617328,0.500137741,0.196862193,0.378057528,0.37414043,0.258605547,0.494958667,0.29364517,0.236769691,0.294233859
0.699962376,0.731264907,0.117573731,0.191358425,0.139925483,0.01,0.467973591,0.172864489,0.491745812,0.049822079,0.035538157,0.020248361,0.249617328,0.500137741,0.246137861,0.301616949,0.30069489,0.216997808,0.481517755,0.236228101,0.18765741,0.309305107
0.699962376,0.731264907,0.15193978,0.157043381,0.09651754,0.01,0.467973591,0.172864489,0.461648163,0.042506321,0.028850069,0.030341346,0.249617328,0.500137741,0.28096374,0.238333223,0.233910811,0.168332092,0.501455519,0.193020492,0.168273546,0.29012254
0.699962376,0.731264907,0.16019693,0.142518509,0.083726449,0.01,0.467973591,0.172864489,0.394137609,0.045935944,0.032252,0.046761226,0.249617328,0.500137741,0.285718733,0.206113737,0.19557382,0.138486789,0.528487856,0.187990629,0.166298395,0.252602946
0.699962376,0.731264907,0.151019453,0.14141936,0.085652402,0.01,0.467973591,0.172864489,0.283000362,0.047348968,0.037559513,0.055986363,0.249617328,0.500137741,0.2577719,0.204782936,0.190963092,0.145868525,0.557058659,0.189555054,0.164422685,0.251384781
0.699962376,0.731264907,0.123719408,0.170191575,0.108978418,0.01,0.467973591,0.172864489,0.155241226,0.051477271,0.042184368,0.052562298,0.249617328,0.500137741,0.196567356,0.228087265,0.224978779,0.182400789,0.52195191,0.184617286,0.17702137,0.282396109
0.699962376,0.731264907,0.078130867,0.227624885,0.157062589,0.013893743,0.467973591,0.172864489,0.066083826,0.058364695,0.043849292,0.044497032,0.249617328,0.500137741,0.115020351,0.296738871,0.295120828,0.232397959,0.404554814,0.204829514,0.216329101,0.32116845
0.699962376,0.731264907,0.016224433,0.308611391,0.220966006,0.034562451,0.467973591,0.172864489,0,0.095221316,0.07535013,0.078833615,0.249617328,0.500137741,0.022862507,0.426492893,0.410818703,0.305951779,0.072147764,0.248678162,0.284538496,0.350555132
0.699962376,0.731264907,0,0.405533187,0.282920292,0.053788482,0.467973591,0.172864489,0,0.127576947,0.090834253,0.086143513,0.249617328,0.500137741,0,0.522240482,0.500380709,0.353284513,0,0.357492351,0.418763846,0.479582714
0.699962376,0.731264907,0,0.487096861,0.321171116,0.059390903,0.467973591,0.172864489,0,0.145502364,0.086119172,0.073977847,0.249617328,0.500137741,0,0.555775586,0.530834487,0.384771614,0,0.417255316,0.495976205,0.572414396
0.699962376,0.731264907,0,0.544501708,0.358704832,0.097097775,0.467973591,0.172864489,0,0.158193375,0.076650945,0.074037496,0.249617328,0.500137741,0,0.575657026,0.548104333,0.421927052,0,0.469774881,0.542201476,0.61929469
0.699962376,0.731264907,0,0.576718182,0.389653948,0.128674178,0.467973591,0.172864489,0,0.158235502,0.065118577,0.05674525,0.249617328,0.500137741,0,0.585105201,0.563233493,0.439249371,0,0.500597701,0.56806943,0.638201654
0.699962376,0.731264907,0,0.598997262,0.40699914,0.154227694,0.467973591,0.172864489,0,0.158886628,0.055042271,0.047194453,0.249617328,0.500137741,0,0.584393413,0.566933,0.438143446,0,0.516775255,0.564827445,0.635352391
0.699962376,0.731264907,0,0.609163882,0.417822337,0.17057503,0.467973591,0.172864489,0,0.169832343,0.05682777,0.050098355,0.249617328,0.500137741,0,0.572439531,0.554355104,0.428913481,0,0.513700796,0.553970069,0.613750287
0.699962376,0.731264907,0,0.625585634,0.433515917,0.204461341,0.467973591,0.172864489,0,0.189312739,0.061092149,0.043057682,0.249617328,0.500137741,0,0.554991283,0.52601553,0.421990928,0,0.510018116,0.540424946,0.587572082
0.699962376,0.731264907,0,0.63097391,0.471076196,0.260003758,0.467973591,0.172864489,0,0.223195122,0.074726109,0.049248049,0.249617328,0.500137741,0,0.534751934,0.499678425,0.424876144,0,0.493799024,0.516239909,0.554981115
0.699962376,0.731264907,0,0.629160744,0.491233031,0.299939945,0.467973591,0.172864489,0,0.272288482,0.108470092,0.057177855,0.249617328,0.500137741,0,0.511175724,0.488151684,0.423296343,0,0.475584382,0.492840394,0.531889738
0.699962376,0.731264907,0,0.626765597,0.487021246,0.307866856,0.467973591,0.172864489,0,0.34500405,0.151425612,0.069761657,0.249617328,0.500137741,0,0.494346304,0.486400031,0.419996702,0,0.45463645,0.465634448,0.516809119
0.699962376,0.731264907,0,0.631626574,0.473038117,0.320821289,0.467973591,0.172864489,0,0.431486352,0.18829965,0.063430957,0.249617328,0.500137741,0,0.493697796,0.48532501,0.40553306,0,0.420767273,0.448550224,0.510640105
0.699962376,0.731264907,0,0.647168155,0.468280355,0.32938522,0.467973591,0.172864489,0,0.514272163,0.252758626,0.065891281,0.249617328,0.500137741,0,0.498222953,0.481293,0.405356027,0,0.411977032,0.445294394,0.489039311
0.699962376,0.731264907,0,0.643583467,0.492152633,0.338432911,0.467973591,0.172864489,0,0.576638462,0.334663783,0.074135652,0.249617328,0.500137741,0,0.508375987,0.491670031,0.425282974,0,0.400111745,0.445039242,0.496550946
0.699962376,0.731264907,0,0.647326893,0.50266497,0.320776502,0.467973591,0.172864489,0.019008691,0.613360395,0.415986917,0.094806077,0.249617328,0.500137741,0.01,0.517106449,0.498233766,0.457371169,0.059191968,0.397051783,0.453336239,0.501898774
0.699962376,0.731264907,0.01335305,0.660793882,0.506128766,0.314004914,0.467973591,0.172864489,0.215680973,0.629934105,0.460334262,0.122513103,0.249617328,0.500137741,0.110945533,0.529827546,0.513852205,0.479777469,0.448936502,0.393655263,0.453590083,0.534846766
0.699962376,0.731264907,0.049981054,0.672038357,0.513814894,0.300612788,0.467973591,0.172864489,0.462636155,0.452483715,0.339830302,0.122574709,0.249617328,0.500137741,0.172668707,0.532678506,0.534025083,0.481518266,0.68275846,0.384862883,0.41872385,0.510467668
0.699962376,0.731264907,0.092920136,0.680242777,0.517128686,0.251454233,0.467973591,0.172864489,0.501428363,0.289888011,0.183080405,0.079615975,0.249617328,0.500137741,0.169045309,0.509925707,0.525832119,0.473622045,0.674705273,0.392416086,0.406096842,0.463506029
0.699962376,0.731264907,0.134195732,0.662299919,0.497415222,0.216382795,0.467973591,0.172864489,0.496555154,0.255799169,0.155846393,0.074831451,0.249617328,0.500137741,0.205105355,0.46025836,0.46675234,0.425225424,0.61371516,0.340787675,0.359534091,0.405485905
0.699962376,0.731264907,0.167735168,0.633917436,0.464176368,0.183250745,0.467973591,0.172864489,0.487548972,0.272198739,0.186747734,0.092305139,0.249617328,0.500137741,0.240070576,0.396083668,0.398872152,0.377357926,0.560008946,0.36250851,0.361730004,0.372245745
0.699962376,0.731264907,0.179895613,0.621469649,0.446802482,0.156086718,0.467973591,0.172864489,0.481796098,0.296418725,0.208049618,0.125868148,0.249617328,0.500137741,0.266068821,0.376472337,0.369975527,0.368047409,0.531587526,0.415915909,0.350392772,0.32489293
0.699962376,0.731264907,0.171655648,0.63053764,0.428797385,0.165672883,0.467973591,0.172864489,0.466904195,0.304555103,0.228338447,0.138121935,0.249617328,0.500137741,0.274018261,0.386203639,0.380381904,0.399093268,0.543067662,0.430018544,0.355670214,0.290388057
0.699962376,0.731264907,0.140187198,0.66553709,0.443463917,0.21309005,0.467973591,0.172864489,0.378825073,0.312179422,0.25453808,0.162093765,0.249617328,0.500137741,0.22181808,0.397383621,0.406925519,0.446757632,0.555104084,0.440195633,0.346365634,0.297403641
0.699962376,0.731264907,0.100212115,0.699194657,0.511464778,0.273111242,0.467973591,0.172864489,0.197369122,0.324223744,0.288852972,0.202963773,0.249617328,0.500137741,0.144228306,0.413954113,0.436623576,0.490790941,0.43122315,0.451745402,0.370725521,0.322874489
0.699962376,0.731264907,0.021009748,0.736664216,0.60301272,0.35402749,0.467973591,0.172864489,0.016309154,0.45676134,0.440931095,0.289489951,0.249617328,0.500137741,0.029835304,0.481792622,0.48933042,0.528000418,0.085596149,0.483104155,0.4213809,0.3392739
0.699962376,0.731264907,0,0.768526402,0.651087077,0.381365344,0.467973591,0.172864489,0,0.567384132,0.558268817,0.327713936,0.249617328,0.500137741,0,0.572399039,0.582558599,0.606751851,0,0.491692594,0.464505298,0.427726394
0.699962376,0.731264907,0,0.788602184,0.687542892,0.402908092,0.467973591,0.172864489,0,0.611802485,0.595898586,0.362452821,0.249617328,0.500137741,0,0.607373831,0.623439467,0.6628945,0,0.535414145,0.497240661,0.491981434
0.699962376,0.731264907,0,0.796705619,0.710394508,0.428974226,0.467973591,0.172864489,0,0.624953125,0.60702796,0.404101323,0.249617328,0.500137741,0,0.620131064,0.633655482,0.684675085,0,0.561009196,0.513042567,0.539533555
0.699962376,0.731264907,0,0.799733155,0.727815059,0.459238793,0.467973591,0.172864489,0,0.63417232,0.601980815,0.41311704,0.249617328,0.500137741,0,0.622034333,0.643575821,0.69197318,0,0.580919123,0.534178785,0.583859873
0.699962376,0.731264907,0,0.800074773,0.732234571,0.489647813,0.467973591,0.172864489,0,0.645273157,0.580527191,0.402346414,0.249617328,0.500137741,0,0.613601597,0.647103555,0.697262902,0,0.577151601,0.54173941,0.607981892
0.699962376,0.731264907,0,0.797290109,0.736271967,0.492437157,0.467973591,0.172864489,0,0.648146373,0.537048255,0.348409139,0.249617328,0.500137741,0,0.605497716,0.640517892,0.68029755,0,0.569311109,0.543419803,0.62533409
0.699962376,0.731264907,0,0.794185135,0.731499676,0.494532746,0.467973591,0.172864489,0,0.637306139,0.478340376,0.334215205,0.249617328,0.500137741,0,0.60749366,0.63592136,0.655159901,0,0.544824181,0.538210415,0.641717955
0.699962376,0.731264907,0,0.779810877,0.725681285,0.478548619,0.467973591,0.172864489,0,0.613194786,0.424429952,0.310050766,0.249617328,0.500137741,0,0.609806933,0.623502016,0.640252007,0,0.526170524,0.5214459,0.648937043
0.699962376,0.731264907,0,0.750550636,0.724015001,0.47546877,0.467973591,0.172864489,0,0.581602374,0.385881305,0.291909106,0.249617328,0.500137741,0,0.623527893,0.610459904,0.626689007,0,0.527010145,0.517198298,0.647795611
0.699962376,0.731264907,0,0.732312394,0.714592318,0.44365774,0.467973591,0.172864489,0,0.544581403,0.354679115,0.292881629,0.249617328,0.500137741,0,0.618820764,0.588642261,0.576512629,0,0.537203757,0.528712866,0.637694041
0.699962376,0.731264907,0,0.719342967,0.702848806,0.443785002,0.467973591,0.172864489,0,0.504106355,0.330934677,0.245152327,0.249617328,0.500137741,0,0.597296635,0.557771,0.531423821,0,0.543991357,0.521697556,0.615834234
0.699962376,0.731264907,0,0.690437611,0.660929002,0.450340785,0.467973591,0.172864489,0,0.475369689,0.294245565,0.214393255,0.249617328,0.500137741,0,0.575050485,0.529474805,0.519315632,0,0.537589153,0.504950418,0.560122915
0.699962376,0.731264907,0,0.643650026,0.599998511,0.443040667,0.467973591,0.172864489,0,0.452086231,0.260417547,0.200611328,0.249617328,0.500137741,0,0.557121277,0.510959262,0.49698261,0,0.532020579,0.483935346,0.4975848
0.699962376,0.731264907,0,0.611929404,0.540508088,0.443645223,0.467973591,0.172864489,0.01,0.44624926,0.231898286,0.177137616,0.249617328,0.500137741,0,0.532901383,0.487581989,0.491719842,0.038185529,0.521073643,0.458629511,0.407468276
0.699962376,0.731264907,0.046756328,0.58558279,0.493904083,0.459275611,0.467973591,0.172864489,0.08546469,0.431749105,0.22338356,0.173777572,0.249617328,0.500137741,0.072088174,0.510951632,0.46848415,0.462900539,0.313979143,0.519340936,0.419204018,0.330206793
0.699962376,0.731264907,0.201234244,0.515718802,0.426648427,0.403862446,0.467973591,0.172864489,0.152402187,0.406832873,0.214852976,0.163138394,0.249617328,0.500137741,0.208181003,0.469530265,0.430329166,0.434700184,0.537126881,0.37357341,0.302974835,0.207507194
0.699962376,0.731264907,0.288094379,0.369092409,0.347063284,0.363627924,0.467973591,0.172864489,0.162582627,0.373501704,0.18520691,0.13431278,0.249617328,0.500137741,0.280536541,0.412652308,0.387071638,0.408670995,0.553312307,0.284880197,0.223529519,0.170428244
0.699962376,0.731264907,0.322911712,0.342602835,0.310629098,0.344599069,0.467973591,0.172864489,0.200385888,0.332781974,0.138229627,0.102766488,0.249617328,0.500137741,0.323901983,0.328751983,0.295424664,0.342068254,0.571796628,0.246794012,0.188469424,0.196750782
0.699962376,0.731264907,0.334465365,0.36437405,0.311065952,0.369816819,0.467973591,0.172864489,0.234473884,0.293615596,0.10750232,0.083289183,0.249617328,0.500137741,0.347625336,0.299203314,0.272466758,0.304159103,0.572696393,0.228078783,0.193145386,0.224272335
0.699962376,0.731264907,0.352361367,0.403871695,0.330492925,0.377005258,0.467973591,0.172864489,0.248827883,0.265769306,0.089124742,0.069797334,0.249617328,0.500137741,0.357553251,0.30483747,0.278647511,0.299476288,0.570646104,0.229619108,0.203740739,0.262890929
0.699962376,0.731264907,0.373020569,0.446070637,0.355381666,0.369376413,0.467973591,0.172864489,0.260595799,0.256768777,0.075283062,0.069027787,0.249617328,0.500137741,0.35616296,0.314493201,0.296188832,0.318228831,0.571010954,0.193534106,0.197514404,0.267532529
0.699962376,0.731264907,0.361599448,0.476027106,0.380515411,0.373447676,0.467973591,0.172864489,0.265520847,0.24725429,0.059637766,0.063496342,0.249617328,0.500137741,0.311021832,0.322036532,0.314346068,0.338136863,0.521796374,0.175700844,0.172249643,0.288229701
0.699962376,0.731264907,0.275398832,0.476705089,0.390131942,0.376260521,0.467973591,0.172864489,0.175595088,0.233529653,0.056705919,0.067638913,0.249617328,0.500137741,0.239709089,0.324783954,0.315196543,0.336342147,0.37373083,0.146680125,0.161229522,0.277953169
0.699962376,0.731264907,0.069263976,0.478702631,0.420905222,0.381993161,0.467973591,0.172864489,0.014326644,0.237838922,0.058052758,0.067420709,0.249617328,0.500137741,0.070175607,0.330718469,0.315974283,0.328894655,0.070334947,0.138823439,0.163484915,0.265715108
0.699962376,0.731264907,0,0.609677727,0.507644864,0.365686599,0.467973591,0.172864489,0,0.26987199,0.068369489,0.072500501,0.249617328,0.500137741,0,0.440927405,0.442273192,0.443652543,0,0.156861343,0.230108694,0.393646348
0.699962376,0.731264907,0,0.679246031,0.568589127,0.362380621,0.467973591,0.172864489,0,0.312787612,0.093885319,0.078846839,0.249617328,0.500137741,0,0.513793131,0.525417548,0.512131477,0,0.171675907,0.28708044,0.480671701
0.699962376,0.731264907,0,0.715294124,0.605181518,0.358538168,0.467973591,0.172864489,0,0.363039702,0.139687554,0.092146545,0.249617328,0.500137741,0,0.553445876,0.565157643,0.55686579,0,0.19343968,0.322109544,0.51664431
0.699962376,0.731264907,0,0.727133379,0.62884445,0.375423665,0.467973591,0.172864489,0,0.408789931,0.182459947,0.103031565,0.249617328,0.500137741,0,0.568568237,0.58179729,0.564804598,0,0.230071022,0.364266937,0.536670684
0.699962376,0.731264907,0,0.734818067,0.637852378,0.384142179,0.467973591,0.172864489,0,0.432687607,0.224435078,0.116930138,0.249617328,0.500137741,0,0.569291647,0.574623552,0.551314601,0,0.312108165,0.386827649,0.527831594
0.699962376,0.731264907,0,0.732998686,0.652308641,0.377689484,0.467973591,0.172864489,0,0.448887607,0.26729501,0.136785459,0.249617328,0.500137741,0,0.549401073,0.553028795,0.529178807,0,0.368467871,0.394456536,0.529818343
0.699962376,0.731264907,0,0.73077681,0.651828623,0.385326946,0.467973591,0.172864489,0,0.452013203,0.304019706,0.154701848,0.249617328,0.500137741,0,0.505825116,0.507576367,0.508219467,0,0.406801347,0.401613135,0.525226227
0.699962376,0.731264907,0,0.727497689,0.648076403,0.394142871,0.467973591,0.172864489,0,0.449961159,0.326628902,0.170264491,0.249617328,0.500137741,0,0.453569353,0.459768075,0.47917413,0,0.433464979,0.418051296,0.521920476
0.699962376,0.731264907,0,0.720837998,0.648380414,0.402864639,0.467973591,0.172864489,0,0.444836265,0.345442378,0.184048583,0.249617328,0.500137741,0,0.411184501,0.422994934,0.468942788,0,0.442110385,0.412887064,0.514971915
0.699962376,0.731264907,0,0.712513857,0.644648017,0.388039766,0.467973591,0.172864489,0,0.43631869,0.363269532,0.202161936,0.249617328,0.500137741,0,0.373490402,0.390410821,0.441125179,0,0.420576021,0.398573713,0.489554879
0.699962376,0.731264907,0,0.704569748,0.636096355,0.390926622,0.467973591,0.172864489,0,0.423096692,0.37618556,0.214786463,0.249617328,0.500137741,0,0.339571762,0.352172642,0.405713751,0,0.386530451,0.383408679,0.442928975
0.699962376,0.731264907,0,0.696533895,0.631436768,0.383768572,0.467973591,0.172864489,0,0.403136013,0.378311111,0.203563075,0.249617328,0.500137741,0,0.301021508,0.322073485,0.395535935,0,0.352545501,0.3588026,0.383474531
0.699962376,0.731264907,0,0.691734799,0.622032348,0.378548076,0.467973591,0.172864489,0,0.379370195,0.3806399,0.190504883,0.249617328,0.500137741,0,0.266394995,0.296530768,0.370081646,0,0.306319127,0.328469513,0.319669039
0.699962376,0.731264907,0,0.682460972,0.614509547,0.370326027,0.467973591,0.172864489,0.023194788,0.353330587,0.373850104,0.159234158,0.249617328,0.500137741,0.01,0.238782929,0.270018098,0.353947573,0.06581838,0.267421908,0.301605645,0.274093962
0.699962376,0.731264907,0.021316203,0.671593628,0.609221136,0.367178853,0.467973591,0.172864489,0.216322903,0.325040326,0.36109714,0.149260444,0.249617328,0.500137741,0.176640609,0.211557748,0.244943876,0.327788517,0.496904383,0.234552581,0.272176772,0.23872291
